cod_producto;descripcion_raiz;desc_ext;concentracion;id_forma;id_labo;habilitaciones
24530016;CLAVUROSSE BID;;875/125MG;1;363;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
118200016;CLAVUSER;;875/125MG;1;730;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
139590016;CLAVUSSEL;;500/125MG;1;146;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
43480034;CLAVUTOP;;400/57MG;6;718;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
43480030;CLAVUTOP;;875MG/125MG;14;718;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
1020033;CLAVUXIL;;250MG/62.5MG/5ML;13;58;GUATEMALA
1020016;CLAVUXIL;;500/125MG;1;58;GUATEMALA
145190016;CLAXI;;875/125MG;1;505;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
145190034;CLAXI;;400/57MG;6;505;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
24570016;CLAXIL BID;;875/125MG;1;107;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
24570034;CLAXIL BID;;400MG;6;107;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
70060034;CLAZIT;;200MG;6;295;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
98740065;CLEAN LOOK;;;5;480;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
104100067;CLEANANCE;LIMPIADOR;;20;15;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
104100065;CLEANANCE;REGENEXT;;5;15;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
104100070;CLEANANCE;EXPERT;;47;15;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
104100066;CLEANANCE;SAVON;;39;15;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
104100040;CLEANANCE;LOT.MATIF;;32;15;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
104100062;CLEANANCE;AGUA MICEL;;26;15;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
104100165;CLEANANCE;50+;;5;15;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
104100162;CLEANANCE;SER.EXF.AH;;26;15;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
104100365;CLEANANCE;HYDRAT;;5;15;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
104100465;CLEANANCE;EXPERT TEI;;5;15;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
198310065;CLEANANCE COMEDOM;;;5;15;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
103470082;CLEAR VISION;;;4;353;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
138790082;CLEARING;;0.1%;4;190;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
43860034;CLEMASTINA LNI;;;6;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
148180033;CLEMBO C;;;13;208;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
150800033;CLEMBRIL;;;13;160;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
16090033;CLEMBROXIL;;;13;27;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
16090032;CLEMBROXIL;;;8;27;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
150430033;CLEMBROXIL COMPUE;ADULTO;;13;27;GUATEMALA-COSTA_RICA-PANAMA-NICARAGUA-HONDURAS
150430032;CLEMBROXIL COMPUE;;;8;27;GUATEMALA-COSTA_RICA-PANAMA-NICARAGUA-HONDURAS
150430133;CLEMBROXIL COMPUE;PEDIATRICO;;13;27;GUATEMALA-COSTA_RICA-PANAMA-NICARAGUA-HONDURAS
172180033;CLEMBROXIL FLEM;ADULTO;30MG/5ML;13;27;GUATEMALA-COSTA_RICA-PANAMA-HONDURAS
172180133;CLEMBROXIL FLEM;PEDIATRICO;15MG/5ML;13;27;GUATEMALA-COSTA_RICA-PANAMA-HONDURAS
114270033;CLEMBUROX;;;13;214;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
79020033;CLEMBUTEROL LNI;;;13;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
216490013;CLENOSAN;;90MG;2;221;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
203160057;CLENOX;;40MG;44;10;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
124260016;CLENTEL;;75MG;1;26;R.DOMINICANA
57990012;CLETSIN;;500MG;9;337;R.DOMINICANA
57990033;CLETSIN;;200MG;13;337;R.DOMINICANA
164740013;CLEVIUM;;25MG;2;72;GUATEMALA-COSTA_RICA-EL SALVADOR-NICARAGUA-HONDURAS
164740067;CLEVIUM;;12.5MG;20;72;GUATEMALA-COSTA_RICA-EL SALVADOR-NICARAGUA-HONDURAS
164740052;CLEVIUM;;50MG;3;72;GUATEMALA-COSTA_RICA-EL SALVADOR-NICARAGUA-HONDURAS
164740019;CLEVIUM;SOBRES;25MG;7;72;GUATEMALA-COSTA_RICA-EL SALVADOR-NICARAGUA-HONDURAS
164740039;CLEVIUM;;25MG;11;72;GUATEMALA-COSTA_RICA-EL SALVADOR-NICARAGUA-HONDURAS
215030013;CLEVIUM PLUS;;;2;72;GUATEMALA-NICARAGUA
5960057;CLEXANE;;20MG;44;172;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
5960157;CLEXANE;;40MG;44;172;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
5960257;CLEXANE;;60MG;44;172;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
5960357;CLEXANE;;80MG;44;172;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
24720016;CLIANE;;;1;104;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
144720012;CLIARTEK;;10MG;9;523;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
196480044;CLIAZOLE;;200/200MG;35;60;R.DOMINICANA
69870016;CLIBON;;;1;190;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
16110014;CLID;;;55;40;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
188730013;CLID NF;;2.5MG;2;40;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
161410044;CLIDAX;;100MG;35;502;R.DOMINICANA
42200016;CLIDEX;;;1;490;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
39300012;CLIDIN;;;9;152;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
89230016;CLIDIN+CLORDI.LNI;;;1;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
198820016;CLIDINIO.LNI;;;1;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
49230016;CLIDIPOX;;5/2.5MG;1;649;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
157140012;CLIMABEL;;2.5MG;9;203;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
114530016;CLIMAFEN;;;1;34;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
168660016;CLIMAKTOLAN;;25MG;1;40;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
234660044;CLIMARIN;;;35;295;R.DOMINICANA
115640012;CLIMATIX;;2.5MG;9;119;R.DOMINICANA
107710112;CLIMATROL;;2.5MG;9;390;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
170160012;CLIMATROL E;;0.625MG;9;390;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
113280042;CLIMBASEB;;;43;83;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
5980014;CLIMENE;;;55;104;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
51830062;CLIMIN-F;;;26;485;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
110690034;CLIMOX;;250MG;6;129;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
107280016;CLIMOXIL;;250MG;1;129;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
107280034;CLIMOXIL;;250MG;6;129;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
135220044;CLINDA;;100MG;35;390;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
166530044;CLINDA DUO;;;35;390;GUATEMALA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
155420047;CLINDA GEL;;;56;390;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
94610044;CLINDA VAGIL;;0.02;35;226;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
206270045;CLINDA+CLOTRI.LNI;;;34;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
195150044;CLINDA+CLOTRI.MK;;100MG/200MG;35;54;GUATEMALA-HONDURAS
143880044;CLINDA+KETOCO.LNI;;100/400MG;35;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
143880045;CLINDA+KETOCO.LNI;;;34;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
193100044;CLINDA+KETOCO.M.K;;100/400MG;35;54;GUATEMALA-EL SALVADOR-NICARAGUA-HONDURAS-R.DOMINICANA
95290067;CLINDACIN;;0.01;20;26;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
216610044;CLINDAFEL-DUO;;100/100MG;35;110;R.DOMINICANA
182440045;CLINDAMED;;0.02;34;46;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
239750011;CLINDAMICINA ADI;;300MG;12;47;GUATEMALA-COSTA_RICA-EL SALVADOR-NICARAGUA-HONDURAS
219280011;CLINDAMICINA ALF;;300MG;12;2;R.DOMINICANA
130110016;CLINDAMICINA AN-;;300MG;1;210;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
105600045;CLINDAMICINA GEF;;0.02;34;53;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
105600052;CLINDAMICINA GEF;;600MG;3;53;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
141480011;CLINDAMICINA GFR;;300MG;12;368;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
4730012;CLINDAMICINA LNI;;300MG;9;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
4730033;CLINDAMICINA LNI;;;13;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
4730045;CLINDAMICINA LNI;;0.02;34;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
4730052;CLINDAMICINA LNI;;600MG;3;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
4730044;CLINDAMICINA LNI;;;35;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
4730067;CLINDAMICINA LNI;;;20;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
4730112;CLINDAMICINA LNI;;150MG;9;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
4730152;CLINDAMICINA LNI;;900MG;3;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
4730212;CLINDAMICINA LNI;;600MG;9;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
4730252;CLINDAMICINA LNI;;300MG;3;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
136130016;CLINDAMICINA LST;;300MG;1;115;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
180480016;CLINDAMICINA MK;;300MG;1;54;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
209830011;CLINDAMICINA SEL;;300MG;12;18;GUATEMALA-COSTA_RICA-EL SALVADOR-NICARAGUA-HONDURAS
209830065;CLINDAMICINA SEL;;0.02;5;18;GUATEMALA-COSTA_RICA-EL SALVADOR-NICARAGUA-HONDURAS
209830045;CLINDAMICINA SEL;;0.02;34;18;GUATEMALA-COSTA_RICA-EL SALVADOR-NICARAGUA-HONDURAS
166370053;CLINDAMICINA ST5;;300MG;15;381;R.DOMINICANA
166370152;CLINDAMICINA ST5;;600MG;3;381;R.DOMINICANA
125520044;CLINDAMYL;;100MG;35;212;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
125520045;CLINDAMYL;;0.02;34;212;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
147170044;CLINDAMYL K;;;35;212;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
34710012;CLINDANOV;;300MG;9;277;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
159330011;CLINDAR;;300MG;12;426;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
104730045;CLINDAR V;;;34;426;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
171170011;CLINDARIS;;300MG;12;210;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
171170067;CLINDARIS;;0.01;20;210;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
184080045;CLINDATEC;;;34;301;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
181800011;CLINDATEG;;300MG;12;273;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
181810045;CLINDATEG V;;;34;273;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
94800045;CLINDAVAGIL;;;34;304;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
234020011;CLINDAVIC;;150MG;12;623;R.DOMINICANA
234020111;CLINDAVIC;;300MG;12;623;R.DOMINICANA
234010062;CLINDAVIC DERM;;0.01;26;623;R.DOMINICANA
188200047;CLINDAVIC VAGINAL;;0.02;56;623;R.DOMINICANA
16120044;CLINFOL;;100MG;35;305;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
114420044;CLINFOL DUO;;100/400MG;35;305;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
65730044;CLINKEZOL;;100MG/400MG;35;82;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
1030016;CLINORIL;;200MG;1;239;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
163230044;CLINUS;;;35;116;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
168550045;CLINVAG;;2%/4%;34;8;HONDURAS-R.DOMINICANA
168550044;CLINVAG;;100MG/200MG;35;8;HONDURAS-R.DOMINICANA
39310062;CLINWAS;;;26;360;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
39310067;CLINWAS;;0.01;20;360;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
39310011;CLINWAS;;300MG;12;360;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
39310097;CLINWAS;;0.01;42;360;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
85230016;CLIOFAR;;300MG;1;151;R.DOMINICANA
85230045;CLIOFAR;;100MG;34;151;R.DOMINICANA
85230044;CLIOFAR;;100MG;35;151;R.DOMINICANA
85230065;CLIOFAR;;0.02;5;151;R.DOMINICANA
155430044;CLIOFAR-K;;100/400MG;35;151;R.DOMINICANA
71780065;CLIRINEX;;;5;82;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
105430045;CLIVAN;;0.02;34;342;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
124410045;CLIVAN PLUS;;;34;342;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
72270016;CLOADOS;;0.1MG;1;8;R.DOMINICANA
72270116;CLOADOS;;0.2MG;1;8;R.DOMINICANA
79830044;CLOASTRIL T;;;35;295;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
32050065;CLOBACTIL;;;5;196;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
229810016;CLOBAGAMM;;10MG;1;40;EL SALVADOR
17040016;CLOBAM;;10MG;1;77;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
23530016;CLOBAZAM;;;1;134;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
100140065;CLOBEDEX;;;5;367;GUATEMALA-COSTA_RICA-EL SALVADOR-NICARAGUA-HONDURAS
100140061;CLOBEDEX;;;19;367;GUATEMALA-COSTA_RICA-EL SALVADOR-NICARAGUA-HONDURAS
55930065;CLOBEGEN;;;5;54;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
110700065;CLOBEQUER;;;5;162;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
40250065;CLOBESOL;;0.05%;5;162;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
118120065;CLOBET-G;;;5;234;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
5990065;CLOBETA;;1%/0.1%;5;142;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
232810065;CLOBETA FORTE;;1%/0.05%/0.1%;5;142;COSTA_RICA
45090065;CLOBETASOL LNI;;0.05%;5;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
57800065;CLOBETASOL M.K;;;5;54;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
111740065;CLOBETASOL MCK;;;5;57;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
111750065;CLOBETASOL POP;;;5;10;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
234030065;CLOBETAVIC;;0.05%;5;623;R.DOMINICANA
234030040;CLOBETAVIC;;0.05%;32;623;R.DOMINICANA
234030042;CLOBETAVIC;;0.05%;43;623;R.DOMINICANA
234030061;CLOBETAVIC;;0.05%;19;623;R.DOMINICANA
126900042;CLOBEX;;;43;201;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
148350042;CLOBEXPRO;;;43;201;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
145670065;CLOBEZAN;;;5;122;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
145670061;CLOBEZAN;;;19;122;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
145670040;CLOBEZAN;;;32;122;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS
146490016;CLOCARD;;75MG;1;731;R.DOMINICANA
12080065;CLODERM;;;5;207;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
147760065;CLODERMA;;0.05%;5;102;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
201810065;CLODERMIN;;;5;432;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
69880044;CLODERSOL;;;35;145;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
69880045;CLODERSOL;;;34;145;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
69880062;CLODERSOL;;0.01;26;145;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
6000082;CLODEX;;1%/0.1%;4;433;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
6000081;CLODEX;;;33;433;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
118070065;CLODEXAGEN;;;5;185;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
6010082;CLODEXFINA;;;4;433;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
100090012;CLODINIO;;5MG;9;401;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
146120044;CLODIZOL;;250MG;35;43;R.DOMINICANA
146120045;CLODIZOL;;250MG;34;43;R.DOMINICANA
146120144;CLODIZOL;;500MG;35;43;R.DOMINICANA
148060065;CLODIZOL 3;;;5;43;R.DOMINICANA
146960044;CLODIZOL PLUS;;;35;43;R.DOMINICANA
146960045;CLODIZOL PLUS;;;34;43;R.DOMINICANA
169770016;CLODOPAQ;;75MG;1;99;R.DOMINICANA
201160016;CLOFAZIMINA LNI;;100MG;1;44;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
140130012;CLOFEN AP2;;50MG;9;206;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
107230016;CLOFEN JLP;;50MG;1;217;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
115310082;CLOFEN N;;;4;433;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
4740082;CLOFEN OFTISOL;;0.5%;4;433;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
4740081;CLOFEN OFTISOL;;;33;433;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
140140012;CLOFENAC;;;9;206;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
40550052;CLOFERAL;;10MG;3;126;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
36880016;CLOFESOL;;50MG;1;277;GUATEMALA-COSTA_RICA-EL SALVADOR-PANAMA-NICARAGUA-HONDURAS-R.DOMINICANA
